gamePk,home_jersey,home_pants,home_cap,home_jersey_code,away_jersey,away_pants,away_cap,away_jersey_code
777986,Angels Home White Jersey,Angels Home White Pants,"Angels Primary Red ""A"" Hat",108_jersey_1_2025,Orioles Alt Black Jersey,Orioles Away Grey Pants,"Orioles Alt Black Front Orange Bill ""O's"" Hat",110_jersey_3_2025
777992,Twins City Connect Jersey,Twins City Connect Pants,Twins City Connect Hat,142_jersey_5_2025,Giants Away Grey Jersey,Giants Away Grey Pants,Giants Primary All Black Hat,137_jersey_2_2025
777984,Mariners City Connect Jersey,Mariners City Connect Pants,Mariners City Connect Hat,136_jersey_5_2025,Blue Jays Away Grey Jersey,Blue Jays Away Grey Pants,Blue Jays Primary All Blue Hat,141_jersey_2_2025
777994,Athletics Home White Jersey,Athletics Home White Pants,Athletics Primary Green Top Yellow Bill Hat,133_jersey_1_2025,Yankees Away Grey Jersey,Yankees Away Grey Pants,Yankees Primary Navy Hat,147_jersey_2_2025
777995,Nationals City Connect 2.0 Jersey,Nationals City Connect 2.0 Pants,Nationals City Connect 2.0 Hat,120_jersey_5_2025,Cardinals Road Grey Jersey,Cardinals Road Grey Pants,Cardinals Primary Red Hat,138_jersey_2_2025
777987,Tigers Home White Jersey,Tigers Home White Pants,"Tigers Primary Navy ""White D"" Hat",116_jersey_1_2025,Rangers Away Grey Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_2_2025
777979,Astros Home White Jersey,Astros Home White Pants,Astros Primary All Blue Hat,117_jersey_1_2025,Reds Away Grey Jersey,Reds Away Grey Pants,"Reds Alt Red Top, Black Bill ""C"" Hat",113_jersey_2_2025
777980,Nationals City Connect 2.0 Jersey,Nationals City Connect 2.0 Pants,Nationals City Connect 2.0 Hat,120_jersey_5_2025,Cardinals Road Grey Jersey,Cardinals Road Grey Pants,Cardinals Primary Red Hat,138_jersey_2_2025
777985,"Pirates Alt Black ""Pittsburgh"" Jersey",Pirates Home White Pants,Pirates Primary Black Hat,134_jersey_4_2025,Braves Road Grey Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_2_2025
777972,Athletics Home White Jersey,Athletics Home White Pants,Athletics Primary Green Top Yellow Bill Hat,133_jersey_1_2025,Yankees Away Grey Jersey,Yankees Away Grey Pants,Yankees Primary Navy Hat,147_jersey_2_2025
777981,"Rays Alt White ""Devil Rays"" Jersey",Rays Home White Pants,"Rays Alt Navy ""Devil Rays"" Hat (Devil ray on hat)",139_jersey_4_2025,Brewers Alt Blue Jersey,Brewers Road Grey Pants,Brewers Alt Yellow Front Hat,158_jersey_4_2025
