gamePk,date,gameDate,season,gameType,status,statusCode,home_team_id,home_team_name,home_score,home_wins,home_losses,home_pct,home_is_winner,away_team_id,away_team_name,away_score,away_wins,away_losses,away_pct,away_is_winner,venue_id,venue_name,doubleHeader,gameNumber,dayNight,description,scheduledInnings,seriesGameNumber,gamesInSeries,attendance,attendance_high_for_date,attendance_low_for_date,is_doubleheader_date,home_jersey,home_pants,home_cap,home_jersey_code,away_jersey,away_pants,away_cap,away_jersey_code
777990,2025-05-09,2025-05-09T23:40:00Z,2025,R,Final,F,118,Kansas City Royals,2.0,24,16,.600,True,111,Boston Red Sox,1.0,20,20,.500,False,7,Kauffman Stadium,N,1,night,,9,1,3,30348.0,30348.0,30348.0,False,Royals City Connect Jersey,Royals City Connect Pants,Royals City Connect Hat,118_jersey_5_2025,Red Sox Alt Red Jersey,Red Sox Away Grey Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_3_2025
777988,2025-05-09,2025-05-10T01:40:00Z,2025,R,Final,F,109,Arizona Diamondbacks,11.0,20,19,.513,False,119,Los Angeles Dodgers,14.0,26,13,.667,True,15,Chase Field,N,1,night,,9,2,4,49122.0,49122.0,49122.0,False,Diamondbacks City Connect 2.0 Jersey,Diamondbacks City Connect 2.0 Pants,Diamondbacks City Connect 2.0 Hat,109_jersey_5_2025,"Dodgers Road Grey ""Los Angeles"" Jersey",Dodgers Road Grey Pants,Dodgers Primary Blue Hat,119_jersey_2_2025
777989,2025-05-09,2025-05-10T00:10:00Z,2025,R,Final,F,117,Houston Astros,3.0,19,18,.514,True,113,Cincinnati Reds,0.0,19,21,.475,False,2392,Daikin Park,N,1,night,,9,1,3,36857.0,36857.0,36857.0,False,Astros Alt Orange Jersey,Astros Home White Pants,Astros Primary All Blue Hat,117_jersey_3_2025,Reds Away Grey Jersey,Reds Away Grey Pants,"Reds Alt Red Top, Black Bill ""C"" Hat",113_jersey_2_2025
777993,2025-05-09,2025-05-10T00:40:00Z,2025,R,Final,F,115,Colorado Rockies,9.0,6,32,.158,False,135,San Diego Padres,13.0,24,13,.649,True,19,Coors Field,N,1,night,,9,1,3,30490.0,30490.0,30490.0,False,Rockies City Connect 2.0 Jersey,Rockies City Connect 2.0 Pants,Rockies City Connect 2.0 Hat,115_jersey_5_2025,Padres Alt Brown Pinstripe Jersey,Padres Alt Brown Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_3_2025
777986,2025-05-09,2025-05-10T01:38:00Z,2025,R,Final,F,108,Los Angeles Angels,1.0,15,22,.405,False,110,Baltimore Orioles,4.0,14,23,.378,True,1,Angel Stadium,N,1,night,,9,1,3,30778.0,30778.0,30778.0,False,Angels Home White Jersey,Angels Home White Pants,"Angels Primary Red ""A"" Hat",108_jersey_1_2025,Orioles Alt Black Jersey,Orioles Away Grey Pants,"Orioles Alt Black Front Orange Bill ""O's"" Hat",110_jersey_3_2025
777992,2025-05-09,2025-05-10T00:10:00Z,2025,R,Final,F,142,Minnesota Twins,3.0,19,20,.487,True,137,San Francisco Giants,1.0,24,15,.615,False,3312,Target Field,N,1,night,,9,1,3,21744.0,21744.0,21744.0,False,Twins City Connect Jersey,Twins City Connect Pants,Twins City Connect Hat,142_jersey_5_2025,Giants Away Grey Jersey,Giants Away Grey Pants,Giants Primary All Black Hat,137_jersey_2_2025
777984,2025-05-09,2025-05-10T01:40:00Z,2025,R,Final,F,136,Seattle Mariners,3.0,22,15,.595,False,141,Toronto Blue Jays,6.0,18,20,.474,True,680,T-Mobile Park,N,1,night,,9,1,3,31564.0,31564.0,31564.0,False,Mariners City Connect Jersey,Mariners City Connect Pants,Mariners City Connect Hat,136_jersey_5_2025,Blue Jays Away Grey Jersey,Blue Jays Away Grey Pants,Blue Jays Primary All Blue Hat,141_jersey_2_2025
777994,2025-05-09,2025-05-10T02:05:00Z,2025,R,Final,F,133,Athletics,2.0,20,19,.513,False,147,New York Yankees,10.0,22,16,.579,True,2529,Sutter Health Park,N,1,night,,9,1,3,12049.0,12049.0,12049.0,False,Athletics Home White Jersey,Athletics Home White Pants,Athletics Primary Green Top Yellow Bill Hat,133_jersey_1_2025,Yankees Away Grey Jersey,Yankees Away Grey Pants,Yankees Primary Navy Hat,147_jersey_2_2025
777995,2025-05-09,2025-05-09T22:45:00Z,2025,R,Final,F,120,Washington Nationals,0.0,17,22,.436,False,138,St. Louis Cardinals,10.0,20,19,.513,True,3309,Nationals Park,N,1,night,,9,1,3,27849.0,27849.0,27849.0,False,Nationals City Connect 2.0 Jersey,Nationals City Connect 2.0 Pants,Nationals City Connect 2.0 Hat,120_jersey_5_2025,Cardinals Road Grey Jersey,Cardinals Road Grey Pants,Cardinals Primary Red Hat,138_jersey_2_2025
777987,2025-05-10,2025-05-10T22:10:00Z,2025,R,Final,F,116,Detroit Tigers,3.0,26,14,.650,False,140,Texas Rangers,10.0,19,21,.475,True,2394,Comerica Park,N,1,night,,9,2,3,40844.0,40844.0,40844.0,False,Tigers Home White Jersey,Tigers Home White Pants,"Tigers Primary Navy ""White D"" Hat",116_jersey_1_2025,Rangers Away Grey Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_2_2025
777979,2025-05-10,2025-05-10T23:10:00Z,2025,R,Final,F,117,Houston Astros,9.0,19,19,.500,False,113,Cincinnati Reds,13.0,20,21,.488,True,2392,Daikin Park,N,1,night,,9,2,3,32335.0,32335.0,32335.0,False,Astros Home White Jersey,Astros Home White Pants,Astros Primary All Blue Hat,117_jersey_1_2025,Reds Away Grey Jersey,Reds Away Grey Pants,"Reds Alt Red Top, Black Bill ""C"" Hat",113_jersey_2_2025
777980,2025-05-10,2025-05-10T20:05:00Z,2025,R,Final,F,120,Washington Nationals,2.0,17,23,.425,False,138,St. Louis Cardinals,4.0,21,19,.525,True,3309,Nationals Park,N,1,day,,9,2,3,37796.0,37796.0,37796.0,False,Nationals City Connect 2.0 Jersey,Nationals City Connect 2.0 Pants,Nationals City Connect 2.0 Hat,120_jersey_5_2025,Cardinals Road Grey Jersey,Cardinals Road Grey Pants,Cardinals Primary Red Hat,138_jersey_2_2025
777985,2025-05-10,2025-05-10T20:05:00Z,2025,R,Final,F,134,Pittsburgh Pirates,2.0,13,27,.325,False,144,Atlanta Braves,3.0,19,20,.487,True,31,PNC Park,N,1,day,,9,2,3,27767.0,27767.0,27767.0,False,"Pirates Alt Black ""Pittsburgh"" Jersey",Pirates Home White Pants,Pirates Primary Black Hat,134_jersey_4_2025,Braves Road Grey Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_2_2025
777972,2025-05-10,2025-05-10T20:05:00Z,2025,R,Final,F,133,Athletics,11.0,21,19,.525,True,147,New York Yankees,7.0,22,17,.564,False,2529,Sutter Health Park,N,1,day,,9,2,3,12113.0,12113.0,12113.0,False,Athletics Home White Jersey,Athletics Home White Pants,Athletics Primary Green Top Yellow Bill Hat,133_jersey_1_2025,Yankees Away Grey Jersey,Yankees Away Grey Pants,Yankees Primary Navy Hat,147_jersey_2_2025
777981,2025-05-10,2025-05-10T20:10:00Z,2025,R,Final,F,139,Tampa Bay Rays,3.0,18,21,.462,True,158,Milwaukee Brewers,2.0,19,21,.475,False,2523,George M. Steinbrenner Field,N,1,day,,9,2,3,10046.0,10046.0,10046.0,False,"Rays Alt White ""Devil Rays"" Jersey",Rays Home White Pants,"Rays Alt Navy ""Devil Rays"" Hat (Devil ray on hat)",139_jersey_4_2025,Brewers Alt Blue Jersey,Brewers Road Grey Pants,Brewers Alt Yellow Front Hat,158_jersey_4_2025
777983,2025-05-10,2025-05-10T22:10:00Z,2025,R,Final,F,114,Cleveland Guardians,1.0,23,16,.590,False,143,Philadelphia Phillies,7.0,23,16,.590,True,5,Progressive Field,N,1,night,,9,2,3,34782.0,34782.0,34782.0,False,Guardians Alt Red Jersey,Guardians Home White Pants,"Guardians Blue Top, Red Bill ""C"" Hat",114_jersey_3_2025,Phillies Away Grey Jersey,Phillies Away Grey Pants,Phillies Primary Red Hat,143_jersey_2_2025
777976,2025-05-10,2025-05-11T00:10:00Z,2025,R,Final,F,115,Colorado Rockies,0.0,6,33,.154,False,135,San Diego Padres,21.0,25,13,.658,True,19,Coors Field,N,1,night,,9,2,3,38423.0,38423.0,38423.0,False,Rockies Home Pinstripe Jersey,Rockies Home Pinstripe Pants,Rockies Primary Black Hat,115_jersey_1_2025,Padres Alt Brown Pinstripe Jersey,Padres Alt Brown Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_3_2025
777978,2025-05-10,2025-05-10T23:10:00Z,2025,R,Final,F,145,Chicago White Sox,1.0,11,29,.275,False,146,Miami Marlins,3.0,15,23,.395,True,4,Rate Field,N,1,night,,9,2,3,24264.0,24264.0,24264.0,False,White Sox Home Pinstripe Jersey,White Sox Home White Pinstripe Pants,White Sox Primary Black Hat,145_jersey_1_2025,Marlins Road Grey Jersey,Marlins Road Grey Pants,Marlins Primary Black Hat,146_jersey_2_2025
777982,2025-05-10,2025-05-10T23:15:00Z,2025,R,Final,F,121,New York Mets,5.0,25,15,.625,False,112,Chicago Cubs,6.0,23,17,.575,True,3289,Citi Field,N,1,night,,9,2,3,41423.0,41423.0,41423.0,False,Mets City Connect Jersey,Mets City Connect Pants,Mets City Connect Hat,121_jersey_5_2025,Cubs Alt Blue Jersey,Cubs Away Grey Pants,Cubs Primary Blue Hat,112_jersey_3_2025
777974,2025-05-10,2025-05-10T23:15:00Z,2025,R,Final,F,142,Minnesota Twins,2.0,20,20,.500,True,137,San Francisco Giants,1.0,24,16,.600,False,3312,Target Field,N,1,night,,9,2,3,23812.0,23812.0,23812.0,False,Twins Home White Jersey,Twins Home White Pants,"Twins Primary Navy ""TC"" Hat",142_jersey_1_2025,Giants Away Grey Jersey,Giants Away Grey Pants,Giants Primary All Black Hat,137_jersey_2_2025
777975,2025-05-10,2025-05-11T00:10:00Z,2025,R,Final,F,109,Arizona Diamondbacks,3.0,21,19,.525,True,119,Los Angeles Dodgers,0.0,26,14,.650,False,15,Chase Field,N,1,night,,9,3,4,47106.0,47106.0,47106.0,False,Diamondbacks City Connect 2.0 Jersey,Diamondbacks City Connect 2.0 Pants,Diamondbacks City Connect 2.0 Hat,109_jersey_5_2025,"Dodgers Road Grey ""Los Angeles"" Jersey",Dodgers Road Grey Pants,Dodgers Primary Blue Hat,119_jersey_2_2025
777973,2025-05-10,2025-05-11T01:38:00Z,2025,R,Final,F,108,Los Angeles Angels,5.0,16,22,.421,True,110,Baltimore Orioles,2.0,14,24,.368,False,1,Angel Stadium,N,1,night,,9,2,3,27975.0,27975.0,27975.0,False,Angels Home White Jersey,Angels Home White Pants,"Angels Primary Red ""A"" Hat",108_jersey_1_2025,Orioles Alt Black Jersey,Orioles Away Grey Pants,"Orioles Alt Black Front Orange Bill ""O's"" Hat",110_jersey_3_2025
777970,2025-05-10,2025-05-11T01:40:00Z,2025,R,Final,F,136,Seattle Mariners,3.0,22,16,.579,False,141,Toronto Blue Jays,6.0,19,20,.487,True,680,T-Mobile Park,N,1,night,,9,2,3,31182.0,31182.0,31182.0,False,Mariners Home White Jersey,Mariners Home White Pants,Mariners All Navy Hat,136_jersey_1_2025,Blue Jays Away Grey Jersey,Blue Jays Away Grey Pants,Blue Jays Primary All Blue Hat,141_jersey_2_2025
777977,2025-05-10,2025-05-10T23:10:00Z,2025,R,Final,F,118,Kansas City Royals,1.0,24,17,.585,False,111,Boston Red Sox,10.0,21,20,.512,True,7,Kauffman Stadium,N,1,night,,9,2,3,29460.0,29460.0,29460.0,False,Royals Alt Baby Blue Jersey,Royals Alt Baby Blue Pants,Royals Alt White Front R-Crown Hat,118_jersey_3_2025,Red Sox Away Grey Jersey,Red Sox Away Grey Pants,"Red Sox Alt Baby Blue ""B"" Hat",111_jersey_2_2025
777964,2025-05-11,2025-05-11T17:40:00Z,2025,R,Final,F,139,Tampa Bay Rays,2.0,18,22,.450,False,158,Milwaukee Brewers,4.0,20,21,.488,True,2523,George M. Steinbrenner Field,N,1,day,,9,3,3,10046.0,10046.0,10046.0,False,"Rays Home White Jersey (""Rays"")",Rays Home White Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_1_2025,Brewers Road Grey Jersey,Brewers Road Grey Pants,Brewers Alt Yellow Front Hat,158_jersey_2_2025
777969,2025-05-11,2025-05-11T17:40:00Z,2025,R,Final,F,116,Detroit Tigers,1.0,26,15,.634,False,140,Texas Rangers,6.0,20,21,.488,True,2394,Comerica Park,N,1,day,,9,3,3,36138.0,36138.0,36138.0,False,Tigers Home White Jersey,Tigers Home White Pants,"Tigers Primary Navy ""White D"" Hat",116_jersey_1_2025,Rangers Alt Blue Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_4_2025
777967,2025-05-11,2025-05-11T17:35:00Z,2025,R,Final,F,134,Pittsburgh Pirates,4.0,14,27,.341,True,144,Atlanta Braves,3.0,19,21,.475,False,31,PNC Park,N,1,day,,9,3,3,17845.0,17845.0,17845.0,False,Pirates Home White Jersey,Pirates Home White Pants,"Pirates Alt Hat Black Outline ""P""",134_jersey_1_2025,Braves Road Grey Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_2_2025
777954,2025-05-11,2025-05-11T20:10:00Z,2025,R,Final,F,109,Arizona Diamondbacks,1.0,21,20,.512,False,119,Los Angeles Dodgers,8.0,27,14,.659,True,15,Chase Field,N,1,day,,9,4,4,46292.0,46292.0,46292.0,False,Diamondbacks City Connect 2.0 Jersey,Diamondbacks Home Cream Pants,Diamondbacks City Connect 2.0 Hat,109_jersey_5_2025,"Dodgers Road Grey ""Los Angeles"" Jersey",Dodgers Road Grey Pants,Dodgers Primary Blue Hat,119_jersey_2_2025
777962,2025-05-11,2025-05-11T17:35:00Z,2025,R,Final,F,120,Washington Nationals,1.0,17,24,.415,False,138,St. Louis Cardinals,6.0,22,19,.537,True,3309,Nationals Park,N,1,day,,9,3,3,20585.0,20585.0,20585.0,False,Nationals Home White Jersey,Nationals Home White Pants,"Nationals Primary Red ""W"" Hat",120_jersey_1_2025,Cardinals Road Grey Jersey,Cardinals Road Grey Pants,Cardinals Primary Red Hat,138_jersey_2_2025
777968,2025-05-11,2025-05-11T16:05:00Z,2025,R,Final,F,121,New York Mets,6.0,26,15,.634,True,112,Chicago Cubs,2.0,23,18,.561,False,3289,Citi Field,N,1,day,,9,3,3,41673.0,41673.0,41673.0,False,Mets Home Pinstripe Jersey,Mets Home Pinstripe Pants,Mets Primary Blue Hat,121_jersey_1_2025,Cubs Alt Blue Jersey,Cubs Away Grey Pants,Cubs Primary Blue Hat,112_jersey_3_2025
777965,2025-05-11,2025-05-11T18:10:00Z,2025,R,Final,F,118,Kansas City Royals,1.0,24,18,.571,False,111,Boston Red Sox,3.0,22,20,.524,True,7,Kauffman Stadium,N,1,day,,9,3,3,25785.0,25785.0,25785.0,False,Royals Alt Baby Blue Jersey,Royals Home White Pants,Royals Primary Blue Hat,118_jersey_3_2025,Red Sox Away Grey Jersey,Red Sox Away Grey Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_2_2025
777963,2025-05-11,2025-05-11T18:10:00Z,2025,R,Final,F,117,Houston Astros,6.0,20,19,.513,True,113,Cincinnati Reds,0.0,20,22,.476,False,2392,Daikin Park,N,1,day,,9,3,3,37794.0,37794.0,37794.0,False,Astros Alt Blue Jersey,Astros Home White Pants,"Astros Alt Blue top, Orange Bill Hat",117_jersey_4_2025,Reds Away Grey Jersey,Reds Away Grey Pants,"Reds Alt Red Top, Black Bill ""C"" Hat",113_jersey_2_2025
777956,2025-05-11,2025-05-11T18:10:00Z,2025,R,Final,F,142,Minnesota Twins,7.0,21,20,.512,True,137,San Francisco Giants,6.0,24,17,.585,False,3312,Target Field,N,1,day,,9,3,3,23551.0,23551.0,23551.0,False,"Twins Alt Cream ""Twin Cities"" Jersey","Twins Alt Cream ""Twin Cities"" Pants","Twins Alt Navy/Cream ""Twin Cities"" Hat (""TC"")",142_jersey_3_2025,Giants Away Grey Jersey,Giants Away Grey Pants,Giants Primary All Black Hat,137_jersey_2_2025
777955,2025-05-11,2025-05-11T19:10:00Z,2025,R,Final,F,115,Colorado Rockies,9.0,7,33,.175,True,135,San Diego Padres,3.0,25,14,.641,False,19,Coors Field,N,1,day,,9,3,3,34422.0,34422.0,34422.0,False,Rockies Home Pinstripe Jersey,Rockies Home Pinstripe Pants,Rockies Primary Black Hat,115_jersey_1_2025,Padres Alt Brown Pinstripe Jersey,Padres Alt Brown Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_3_2025
777957,2025-05-11,2025-05-11T20:05:00Z,2025,R,Final,F,133,Athletics,2.0,21,20,.512,False,147,New York Yankees,12.0,23,17,.575,True,2529,Sutter Health Park,N,1,day,,9,3,3,12224.0,12224.0,12224.0,False,Athletics Home White Jersey,Athletics Home White Pants,Athletics Primary Green Top Yellow Bill Hat,133_jersey_1_2025,Yankees Away Grey Jersey,Yankees Away Grey Pants,Yankees Primary Navy Hat,147_jersey_2_2025
777961,2025-05-11,2025-05-11T20:07:00Z,2025,R,Final,F,108,Los Angeles Angels,3.0,16,23,.410,False,110,Baltimore Orioles,7.0,15,24,.385,True,1,Angel Stadium,N,1,day,,9,3,3,29460.0,29460.0,29460.0,False,Angels Home White Jersey,Angels Home White Pants,Angels City Connect Hat,108_jersey_1_2025,Orioles Alt Black Jersey,Orioles Away Grey Pants,"Orioles Alt Black Front Orange Bill ""O's"" Hat",110_jersey_3_2025
777966,2025-05-11,2025-05-11T18:10:00Z,2025,R,Final,F,145,Chicago White Sox,4.0,12,29,.293,True,146,Miami Marlins,2.0,15,24,.385,False,4,Rate Field,N,1,day,,9,3,3,16805.0,16805.0,16805.0,False,White Sox Home Pinstripe Jersey,White Sox Home White Pinstripe Pants,White Sox Primary Black Hat,145_jersey_1_2025,Marlins Road Grey Jersey,Marlins Road Grey Pants,Marlins Primary Black Hat,146_jersey_2_2025
777971,2025-05-11,2025-05-11T23:10:00Z,2025,R,Final,F,114,Cleveland Guardians,0.0,23,17,.575,False,143,Philadelphia Phillies,3.0,24,16,.600,True,5,Progressive Field,N,1,night,,9,3,3,20304.0,20304.0,20304.0,False,Guardians Home White Jersey,Guardians Home White Pants,"Guardians Red Top, Blue Bill ""C"" Hat",114_jersey_1_2025,Phillies Away Grey Jersey,Phillies Away Grey Pants,Phillies Primary Red Hat,143_jersey_2_2025
777958,2025-05-11,2025-05-11T20:10:00Z,2025,R,Final,F,136,Seattle Mariners,1.0,22,17,.564,False,141,Toronto Blue Jays,9.0,20,20,.500,True,680,T-Mobile Park,N,1,day,,9,3,3,36823.0,36823.0,36823.0,False,Mariners Alt Cream Jersey,Mariners Alt Cream Pants,"Mariners Royal Blue, Yellow ""S"" Hat",136_jersey_3_2025,Blue Jays Away Grey Jersey,Blue Jays Away Grey Pants,Blue Jays Primary All Blue Hat,141_jersey_2_2025
777952,2025-05-12,2025-05-12T23:40:00Z,2025,R,Final,F,112,Chicago Cubs,5.0,24,18,.571,True,146,Miami Marlins,2.0,15,25,.375,False,17,Wrigley Field,N,1,night,,9,1,3,32271.0,32271.0,32271.0,False,Cubs Home Pinstripe Jersey,Cubs Home Pinstripe Pants,Cubs Primary Blue Hat,112_jersey_1_2025,Marlins Road Grey Jersey,Marlins Road Grey Pants,Marlins Primary Black Hat,146_jersey_2_2025
777960,2025-05-12,2025-05-12T22:10:00Z,2025,R,Final,F,114,Cleveland Guardians,5.0,24,17,.585,True,158,Milwaukee Brewers,0.0,20,22,.476,False,5,Progressive Field,N,1,night,,9,1,3,17359.0,17359.0,17359.0,False,Guardians Alt Red Jersey,Guardians Home White Pants,"Guardians Blue Top, Red Bill ""C"" Hat",114_jersey_3_2025,Brewers Road Grey Jersey,Brewers Road Grey Pants,Brewers Alt Yellow Front Hat,158_jersey_2_2025
777953,2025-05-12,2025-05-12T22:45:00Z,2025,R,Final,F,143,Philadelphia Phillies,2.0,24,17,.585,False,138,St. Louis Cardinals,3.0,23,19,.548,True,2681,Citizens Bank Park,N,1,night,,9,1,3,42513.0,42513.0,42513.0,False,Phillies Home Pinstripe Jersey,Phillies Home Pinstripe Pants,Phillies Primary Red Hat,143_jersey_1_2025,Cardinals Road Grey Jersey,Cardinals Road Grey Pants,Cardinals Primary Red Hat,138_jersey_2_2025
777951,2025-05-12,2025-05-12T22:40:00Z,2025,R,Final,F,116,Detroit Tigers,14.0,27,15,.643,True,111,Boston Red Sox,2.0,22,21,.512,False,2394,Comerica Park,N,1,night,,9,1,3,20136.0,20136.0,20136.0,False,Tigers Home White Jersey,Tigers Home White Pants,"Tigers Primary Navy ""White D"" Hat",116_jersey_1_2025,Red Sox Away Grey Jersey,Red Sox Away Grey Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_2_2025
777950,2025-05-12,2025-05-12T23:10:00Z,2025,R,Final,F,121,New York Mets,4.0,27,15,.643,True,134,Pittsburgh Pirates,3.0,14,28,.333,False,3289,Citi Field,N,1,night,,9,1,3,35580.0,35580.0,35580.0,False,Mets Home Pinstripe Jersey,Mets Home Pinstripe Pants,Mets Primary Blue Hat,121_jersey_1_2025,"Pirates Alt Black ""Pittsburgh"" Jersey",Pirates Road Grey Pants,"Pirates Alt Hat Black Outline ""P""",134_jersey_4_2025
777948,2025-05-12,2025-05-13T00:10:00Z,2025,R,Final,F,117,Houston Astros,5.0,20,20,.500,False,118,Kansas City Royals,7.0,25,18,.581,True,2392,Daikin Park,N,1,night,,9,1,3,26386.0,26386.0,26386.0,False,Astros City Connect 2.0 Jersey,Astros City Connect 2.0 Pants,Astros City Connect 2.0 Hat,117_jersey_5_2025,Royals Away Grey Jersey,Royals Away Grey Pants,Royals Primary Blue Hat,118_jersey_2_2025
777947,2025-05-12,2025-05-13T01:40:00Z,2025,R,Final,F,135,San Diego Padres,5.0,25,15,.625,False,108,Los Angeles Angels,9.0,17,23,.425,True,2680,Petco Park,N,1,night,,9,1,3,41419.0,41419.0,41419.0,False,Padres Home White Pinstripe Jersey,Padres Home White Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_1_2025,Angels Alt Red Jersey,Angels Away Grey Pants,"Angels Primary Red ""A"" Hat",108_jersey_3_2025
777959,2025-05-12,2025-05-12T23:15:00Z,2025,R,Final,F,144,Atlanta Braves,4.0,20,21,.488,True,120,Washington Nationals,3.0,17,25,.405,False,4705,Truist Park,N,1,night,,9,1,4,32696.0,32696.0,32696.0,False,Braves Home White Jersey,Braves Home White Pants,Braves Primary Red Bill Hat,144_jersey_1_2025,Nationals Alt Blue Jersey,Nationals Road Grey Pants,"Nationals Alt Blue Top, Red Bill ""W"" Hat",120_jersey_4_2025
777939,2025-05-12,2025-05-13T01:45:00Z,2025,R,Final,F,137,San Francisco Giants,1.0,24,18,.571,False,109,Arizona Diamondbacks,2.0,22,20,.524,True,2395,Oracle Park,N,1,night,,9,1,3,27387.0,27387.0,27387.0,False,Giants Home Cream Jersey,Giants Home Cream Pants,Giants Primary All Black Hat,137_jersey_1_2025,Diamondbacks Alt Black Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Alt All Black ""A"" Hat",109_jersey_3_2025
777941,2025-05-12,2025-05-13T01:40:00Z,2025,R,Final,F,136,Seattle Mariners,5.0,22,18,.550,False,147,New York Yankees,11.0,24,17,.585,True,680,T-Mobile Park,N,1,night,,9,1,3,27895.0,27895.0,27895.0,False,Mariners Home White Jersey,Mariners Home White Pants,Mariners All Navy Hat,136_jersey_1_2025,Yankees Away Grey Jersey,Yankees Away Grey Pants,Yankees Primary Navy Hat,147_jersey_2_2025
777949,2025-05-12,2025-05-13T00:05:00Z,2025,R,Final,F,140,Texas Rangers,2.0,21,21,.500,True,115,Colorado Rockies,1.0,7,34,.171,False,5325,Globe Life Field,N,1,night,,9,1,3,23123.0,23123.0,23123.0,False,Rangers Home White Jersey,Rangers Home White Pants,Rangers Primary All Blue Hat,140_jersey_1_2025,Rockies Away Grey Jersey,Rockies Away Grey Pants,"Rockies Alt Black Top, Purple Bill Hat",115_jersey_2_2025
777932,2025-05-13,2025-05-14T01:40:00Z,2025,R,Final,F,135,San Diego Padres,6.0,26,15,.634,True,108,Los Angeles Angels,4.0,17,24,.415,False,2680,Petco Park,N,1,night,,9,2,3,43957.0,43957.0,43957.0,False,Padres Home White Pinstripe Jersey,Padres Home White Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_1_2025,Angels Alt Red Jersey,Angels Away Grey Pants,"Angels Primary Red ""A"" Hat",108_jersey_3_2025
777934,2025-05-13,2025-05-14T00:05:00Z,2025,R,Final,F,140,Texas Rangers,4.0,22,21,.512,True,115,Colorado Rockies,1.0,7,35,.167,False,5325,Globe Life Field,N,1,night,,9,2,3,19924.0,19924.0,19924.0,False,Rangers Home White Jersey,Rangers Home White Pants,Rangers Primary All Blue Hat,140_jersey_1_2025,Rockies Away Grey Jersey,Rockies Away Grey Pants,"Rockies Alt Black Top, Purple Bill Hat",115_jersey_2_2025
777944,2025-05-13,2025-05-13T22:10:00Z,2025,R,Final,F,114,Cleveland Guardians,2.0,25,17,.595,True,158,Milwaukee Brewers,0.0,20,23,.465,False,5,Progressive Field,N,1,night,,9,2,3,16153.0,16153.0,16153.0,False,Guardians Home White Jersey,Guardians Home White Pants,"Guardians Red Top, Blue Bill ""C"" Hat",114_jersey_1_2025,Brewers Alt Blue Jersey,Brewers Road Grey Pants,Brewers Alt Yellow Front Hat,158_jersey_4_2025
